Teil,Menge Anzahl Einheiten,"Spezifikationen SKU-ID, Leistungseinheiten usw.",Name der Größe,vCPUs (Anzahl),Arbeitsspeicher (GB),Größe Name,Max. Remotespeicherdatenträger (Menge),SSD Premium-Datenträger-IOPS ohne Zwischenspeicherung,SSD Premium-Durchsatz ohne Zwischenspeicherung (MB/s),SSD Premium-Burst1-IOPS ohne Zwischenspeicherung,SSD Premium-Burst1-Durchsatz ohne Zwischenspeicherung (MB/s),Disk Ultra- und SSD Premium v2-IOPS ohne Zwischenspeicherung,Disk Ultra- und SSD Premium v2-Durchsatz ohne Zwischenspeicherung (MB/s),Disk Ultra- und SSD Premium v2-IOPS ohne Burstzwischenspeicherung1,Disk Ultra- und SSD Premium v2-Durchsatz (MB/s) ohne Burstzwischenspeicherung1,Max. NICs (Anzahl),Maximale Netzwerkbandbreite (MB/s),Max. temporäre Speicherdatenträger (Menge),Temporäre Datenträgergröße (GiB),Random Read (RR) des temporären Datenträgers1 – IOPS,Random Read1-Durchsatz (MB/s) des temporären Datenträgers,Random Write (RW) des temporären Datenträgers1 – IOPS,Random Write1-Durchsatz (MB/s) des temporären Datenträgers,SSD Premium-Durchsatz (MB/s) ohne Zwischenspeicherung,SSD Premium-Burst-IOPS1 ohne Zwischenspeicherung,SSD Premium-Burstdurchsatz (MB/s)1 ohne Zwischenspeicherung,Disk Ultra- und SSD Premium v2-Durchsatz (MB/s) ohne Zwischenspeicherung,Maximale Netzwerkbandbreite (MBit/s),vCPUs (Menge),Arbeitsspeicher (GiB),Max. Remotespeicher (Menge),Nicht zwischengespeicherte Speicher-IOPS,Nicht zwischengespeicherte Speichergeschwindigkeit (MBps),Nicht zwischengespeicherter Storage Burst1 IOPS,Nicht zwischengespeicherter Storage Burst1 Speed (MBps),Nicht zwischengespeicherter Special2 Storage IOPS,Nicht zwischengespeicherter Special2 Storage-Geschwindigkeit (MBps),Nicht zwischengespeicherter Burst1 Special2 Storage IOPS,Nicht zwischengespeicherte Burst1 Special Storage-Geschwindigkeit (MBps),Max Temp Storage (Menge),Temporäre Speichergröße (GiB),Temp ReadWrite Storage IOPS,Temp ReadWrite Storage Speed (MBps),Temp ReadOnly Storage IOPS,Temp ReadOnly Storage Speed (MBps),Random Read-Durchsatz (MB/s)1 des temporären Datenträgers,Kerne (Anzahl),EPC-Arbeitsspeicher (GiB),EPC-Speicher (MiB),ReadWrite-IOPS des temporären Datenträgers,ReadWrite-Geschwindigkeit (MBit/s) des temporären Datenträgers,ReadOnly-IOPS des temporären Datenträgers,ReadOnly-Geschwindigkeit (MBit/s) des temporären Datenträgers,Size,vCPU,Memory: GiB,Temporärer Speicher (SSD): GiB,Max. Anzahl Datenträger,Maximaler Durchsatz (temporärer Speicher): IOPS/MBit/s,Maximaler Durchsatz bei SSD Premium-Datenträgern ohne Cache: IOPS/MBit/s,Maximaler Burstdurchsatz bei SSD Premium-Datenträgern ohne Cache: IOPS/MBit/s,Maximaler nicht zwischengespeicherter Disk Ultra- und SSD Premium V2-Datenträgerdurchsatz: IOPS/MBps,Maximaler Burst nicht zwischengespeicherter Disk Ultra- und SSD Premium V2-Datenträgerdurchsatz: IOPS/MBit/s,Maximale Anzahl NICs,Netzwerkbandbreite,Maximaler Durchsatz des Datenträgers ohne Cache: IOPS/MBit/s,Max. Netzwerkbandbreite (MBit/s),Maximaler temporärer Speicherdurchsatz: IOPS/MB/s,Größe,RAM (GiB),Maximaler Durchsatz des temporären Datenträgers in IOPS/MBit/s,Maximaler Durchsatz des Datenträgers ohne Cache: IOPS/MB/s,Maximaler Burst-Datenträgerdurchsatz ohne Cache: IOPS/MBit/s,Maximaler nicht zwischengespeicherter SSD Premium-Durchsatz: IOPS/MBit/s,Maximaler nicht zwischengespeicherter Disk Ultra- und SSD Premium V2-Datenträgerdurchsatz: IOPS/MBit/s,Maximaler temporärer Speicherdurchsatz: IOPS/MBit/s*,Maximaler SSD Premium-Durchsatz ohne Cache: IOPS/MBit/s,Maximaler temporärer Speicherdurchsatz: IOPS/MB/s*,Größe1,Maximaler nicht zwischengespeicherter Disk Ultra- und SSD Premium V2-Datenträgerdurchsatz: IOPS/MBit/s,NIC (max),Burstdatenträgerdurchsatz ohne Cache: IOPS/MBit/s1,Erwartete ausgehende Netzwerkbandbreite (MBit/s),Maximaler Durchsatz (Cache und temporärer Speicher): IOPS/MBit/s,Burstdurchsatz für Cache- und temporären Speicher: IOPS/MBit/s1,Maximaler Durchsatz (Cache und temporärer Speicher): IOPS/MBps (Cachegröße in GiB),Maximaler Durchsatz des Datenträgers ohne Cache: IOPS/MBps,Erwartete Netzwerkbandbreite (MBit/s),Max. NVMe-Datenträger (Anzahl),NVMe-Datenträgergröße (TB),NVMe-Datenträger-IOPS,NVMe-Datenträgerdurchsatz (MB/s),SSD Premium-Burst1 Durchsatz ohne Zwischenspeicherung (MB/s),Nicht zwischengespeicherte Datenträger-IOPS,Nicht zwischengespeicherte Datenträgergeschwindigkeit (MBit/s),Maximale Bandbreite (Mbps),Beschleuniger (Anzahl),Arbeitsspeicher der Beschleuniger (GB),NVMe-Datenträgergröße (TiB)
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard_EC20ads_v5,20.0,160,750,32.0,,,,,,8.0,,32000/480,10000.0,94000 / 1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard_EC32ads_v5,32.0,256,1200,32.0,,,,,,8.0,,51200/768,12500.0,150000 / 2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard_EC48ads_v5,48.0,384,1800,32.0,,,,,,8.0,,76800/1152,15000.0,225000 / 3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard_EC64ads_v5,64.0,512,2400,32.0,,,,,,8.0,,80000/1200,20000.0,300000 / 4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard_EC96ads_v5,96.0,672,3600,32.0,,,,,,8.0,,80000/1600,20000.0,450000 / 4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,RS*,4.0,,,,,,2.0,,,,,Standard_EC2es_v5,16.0,Nicht zutreffend,3.750/80,10000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,RS*,8.0,,,,,,2.0,,,,,Standard_EC4es_v5,32.0,Nicht zutreffend,6.400/140,20000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,RS*,16.0,,,,,,4.0,,,,,Standard_EC8es_v5,64.0,Nicht zutreffend,12.800/300,20000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,RS*,32.0,,,,,,8.0,,,,,Standard_EC16es_v5,128.0,Nicht zutreffend,25.600/600,40000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,RS*,32.0,,,,,,8.0,,,,,Standard_EC32es_v5,256.0,Nicht zutreffend,51.200/860,80.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,RS*,32.0,,,,,,8.0,,,,,Standard_EC48es_v5,384.0,Nicht zutreffend,76.800/1.320,80000/3000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,RS*,32.0,,,,,,8.0,,,,,Standard_EC64es_v5,512.0,Nicht zutreffend,80.000/1.740,80000/3000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,RS*,32.0,,,,,,8.0,,,,,Standard_EC128es_v5,768.0,Nicht zutreffend,80.000/2.600,120.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,47.0,4.0,,,,,,2.0,,,,,Standard_EC2eds_v5,16.0,9.300/100,3.750/80,10000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,105.0,8.0,,,,,,2.0,,,,,Standard_EC4eds_v5,32.0,19.500/200,6.400/140,20000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,227.0,16.0,,,,,,4.0,,,,,Standard_EC8eds_v5,64.0,38.900/500,12.800/300,20000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,463.0,32.0,,,,,,8.0,,,,,Standard_EC16eds_v5,128.0,76.700/1.000,25.600/600,40000/1200,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,935.0,32.0,,,,,,8.0,,,,,Standard_EC32eds_v5,256.0,153.200/2.000,51.200/860,80.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,1407.0,32.0,,,,,,8.0,,,,,Standard_EC48eds_v5,384.0,229.700/3.000,76.800/1.320,80000/3000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,2823.0,32.0,,,,,,8.0,,,,,Standard_EC64eds_v5,512.0,306.200/4.000,80.000/1.740,80000/3000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,,2.832,32.0,,,,,,8.0,,,,,Standard_EC128eds_v5,768.0,459.200/4.000,80.000/2.600,120.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32,Nur Remotespeicher,8.0,,,,,,2.0,,6400/144,,,Standard_EC4as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,64,Nur Remotespeicher,16.0,,,,,,4.0,,12800/200,,,Standard_EC8as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,128,Nur Remotespeicher,32.0,,,,,,4.0,,25600/384,,,Standard_EC16as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,160,Nur Remotespeicher,32.0,,,,,,8.0,,32000/480,,,Standard_EC20as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,256,Nur Remotespeicher,32.0,,,,,,8.0,,51200/768,,,Standard_EC32as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,384,Nur Remotespeicher,32.0,,,,,,8.0,,76800/1152,,,Standard_EC48as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,512,Nur Remotespeicher,32.0,,,,,,8.0,,80000/1200,,,Standard_EC64as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,672,Nur Remotespeicher,32.0,,,,,,8.0,,80000/1600,,,Standard_EC96as_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32,150,8.0,,,,,,2.0,,6400/144,,,Standard_EC4ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,64,300,16.0,,,,,,4.0,,12800/200,,,Standard_EC8ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,128,600,32.0,,,,,,4.0,,25600/384,,,Standard_EC16ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,160,750,32.0,,,,,,8.0,,32000/480,,,Standard_EC20ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,256,1200,32.0,,,,,,8.0,,51200/768,,,Standard_EC32ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,384,1800,32.0,,,,,,8.0,,76800/1152,,,Standard_EC48ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,512,2400,32.0,,,,,,8.0,,80000/1200,,,Standard_EC64ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,672,3600,32.0,,,,,,8.0,,80000/1600,,,Standard_EC96ads_cc_v5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8\.000,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,128,,64.0,,,,,,8.0,,,,,Standard_M16bs_v3,,,,,44.000/1.000,64.000/1.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,256,,64.0,,,,,,8.0,,,,,Standard_M32bs_v3,,,,,88.000/2.000,88.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,384,,64.0,,,,,,8.0,,,,,Standard_M48bs_v3,,,,,88.000/2.000,120.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,512,,64.0,,,,,,8.0,,,,,Standard_M64bs_v3,,,,,88.000/2.000,160.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,768,,64.0,,,,,,8.0,,,,,Standard_M96bs_v3,,,,,260.000/4.000,260.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,1024,,64.0,,,,,,8.0,,,,,Standard_M128bs_v31,,,,,260.000/4.000,400.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.000,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,1536,,64.0,,,,,,8.0,,,,,Standard_M176bs_v31,,,,,260.000/6.000,650.000/6.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8\.000,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,128,400,64.0,,,,,,8.0,,,,10.000/100,Standard_M16bds_v3,,,,,44.000/1.000,64.000/1.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,256,400,64.0,,,,,,8.0,,,,20.000/200,Standard_M32bds_v3,,,,,88.000/2.000,88.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,384,400,64.0,,,,,,8.0,,,,40.000/400,Standard_M48bds_v3,,,,,88.000/2.000,120.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.000,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,512,400,64.0,,,,,,8.0,,,,40.000/400,Standard_M64bds_v3,,,,,88.000/2.000,160.000/2.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,768,400,64.0,,,,,,8.0,,,,40.000/400,Standard_M96bds_v3,,,,,260.000/4.000,260.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,1\.024,400,64.0,,,,,,8.0,,,,160.000/1600,Standard_M128bds_v3,,,,,260.000/4.000,400.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.000,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,1\.536,400,64.0,,,,,,8.0,,,,160.000/1600,Standard_M176bds_v3,,,,,260.000/6.000,650.000/6.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,1397,3000,64.0,,,,,,8.0,,,,40.000/400,Standard_M64bds_1_v3,,,,,130.000/6.000,160.000/6.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1946,4500,64.0,,,,,,8.0,,,,40.000/400,Standard_M96bds_2_v3,,,,,130.000/8.000,260.000/8.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,2794,6000,64.0,,,,,,8.0,,,,160.000/1600,Standard_M128bds_3_v31,,,,,260.000/8.000,400.000/10.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.000,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,3.892,8000,64.0,,,,,,8.0,,,,160.000/1600,Standard_M176bds_4_v31,,,,,260.000/8.000,650.000/10.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,240,,64.0,,,,,,4.0,,,4\.000,,Standard_M12s_v3,,,,,16.250/390,16.250/390,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,480,,64.0,,,,,,8.0,,,8\.000,,Standard_M24s_v3,,,,,32.500/780,32.500/780,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,974,,64.0,,,,,,8.0,,,16.000,,Standard_M48s_1_v3,,,,,65.000/1.560,65.000/1.560,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,974,,64.0,,,,,,8.0,,,16.000,,Standard_M96s_1_v3,,,,,65.000/1.560,65.000/1.560,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1\.946,,64.0,,,,,,8.0,,,30.000,,Standard_M96s_2_v3,,,,,130.000/3.120,130.000/3.120,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,2794,,64.0,,,,,,8.0,,,40.000,,Standard_M176s_3_v31,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,3.892,,64.0,,,,,,8.0,,,40.000,,Standard_M176s_4_v31,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,240,400,64.0,,,,,,4.0,,,4\.000,,Standard_M12ds_v3,,,,,,16.250/390,10.000/100,16.250/390,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,480,400,64.0,,,,,,8.0,,,8\.000,,Standard_M24ds_v3,,,,,,32.500/780,20.000/200,32.500/780,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,974,400,64.0,,,,,,8.0,,,16.000,,Standard_M48ds_1_v3,,,,,,65.000/1.560,40.000/400,65.000/1.560,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,974,400,64.0,,,,,,8.0,,,16.000,,Standard_M96ds_1_v3,,,,,,65.000/1.560,40.000/400,65.000/1.560,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,1\.946,400,64.0,,,,,,8.0,,,30.000,,Standard_M96ds_2_v3,,,,,,130.000/3.120,160.000/1600,130.000/3.120,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,2794,400,64.0,,,,,,8.0,,,40.000,,Standard_M176ds_3_v31,,,,,,130.000/4.000,160.000/1600,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,3.892,400,64.0,,,,,,8.0,,,40.000,,Standard_M176ds_4_v31,,,,,,130.000/4.000,160.000/1600,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,5.696,,64.0,,,,,,8.0,,,,,Standard_M416s_6_v3,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,7.6,,64.0,,,,,,8.0,,,,,Standard_M416s_8_v3,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,11.4,,64.0,,,,,,8.0,,,,,Standard_M624s_12_v31,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,11.4,,64.0,,,,,,8.0,,,,,Standard_M832s_12_v31,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,15.2,,64.0,,,,,,8.0,,,,,Standard_M832is_16_v31,,,,,130.000/8.000,260.000/8.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,5.696,,64.0,,,,,,8.0,,,,,Standard_M416s_6_v3,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,7.6,,64.0,,,,,,8.0,,,,,Standard_M416s_8_v3,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,624.0,11.4,,64.0,,,,,,8.0,,,,,Standard_M624s_12_v31,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,11.4,,64.0,,,,,,8.0,,,,,Standard_M832s_12_v31,,,,,130.000/4.000,130.000/4.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,15.2,,64.0,,,,,,8.0,,,,,Standard_M832is_16_v31,,,,,130.000/8.000,130.000/8.000,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,5.696,400,64.0,,,,,,8.0,,,,,Standard_M416ds_6_v3,,,,,130.000/4.000,130.000/4.000,,,250.000/1.600,,,,,,,,,,,,,,,,,,,,,
